param,importance,dataset,imputation,time_taken
bootstrap,0.05199184748905788,AP_Endometrium_Prostate.csv,False,98.09628966600576
criterion,0.0022496562321735526,AP_Endometrium_Prostate.csv,False,98.09628966600576
max_features,0.08509059278763478,AP_Endometrium_Prostate.csv,False,98.09628966600576
min_samples_leaf,0.02712150532168429,AP_Endometrium_Prostate.csv,False,98.09628966600576
min_samples_split,0.025424683492454907,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('max_features', 'min_samples_leaf')",0.09366022552656916,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('bootstrap', 'max_features')",0.07951999682928737,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('max_features', 'min_samples_split')",0.0706468647630663,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('min_samples_leaf', 'min_samples_split')",0.04129675807283431,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('bootstrap', 'min_samples_split')",0.023918403186755345,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('bootstrap', 'min_samples_leaf')",0.021380032148195876,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('criterion', 'max_features')",0.010872937965305973,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('criterion', 'min_samples_leaf')",0.006320502437667987,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('criterion', 'min_samples_split')",0.005462746775756483,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('bootstrap', 'criterion')",0.0025954560707471892,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('bootstrap', 'max_features', 'min_samples_leaf')",0.08477439560092084,AP_Endometrium_Prostate.csv,False,98.09628966600576
"('bootstrap', 'max_features', 'min_samples_split')",0.06139671659872662,AP_Endometrium_Prostate.csv,False,98.09628966600576
bootstrap,0.07453047109787422,electricity-normalized.csv,False,209.1548594529886
criterion,0.0019079186153874211,electricity-normalized.csv,False,209.1548594529886
max_features,0.5519737474442628,electricity-normalized.csv,False,209.1548594529886
min_samples_leaf,0.2922123266599609,electricity-normalized.csv,False,209.1548594529886
min_samples_split,0.001621079027866503,electricity-normalized.csv,False,209.1548594529886
"('max_features', 'min_samples_leaf')",0.022188584239630355,electricity-normalized.csv,False,209.1548594529886
"('bootstrap', 'max_features')",0.005210682829715622,electricity-normalized.csv,False,209.1548594529886
"('min_samples_leaf', 'min_samples_split')",0.00418430488960595,electricity-normalized.csv,False,209.1548594529886
"('bootstrap', 'min_samples_leaf')",0.0037090601778728043,electricity-normalized.csv,False,209.1548594529886
"('max_features', 'min_samples_split')",0.002731398929909491,electricity-normalized.csv,False,209.1548594529886
"('criterion', 'max_features')",0.001511165858280121,electricity-normalized.csv,False,209.1548594529886
"('criterion', 'min_samples_leaf')",0.0011189693736085148,electricity-normalized.csv,False,209.1548594529886
"('bootstrap', 'min_samples_split')",0.0005232794183229204,electricity-normalized.csv,False,209.1548594529886
"('bootstrap', 'criterion')",0.00019778063697289917,electricity-normalized.csv,False,209.1548594529886
"('criterion', 'min_samples_split')",0.00012629389559099327,electricity-normalized.csv,False,209.1548594529886
"('bootstrap', 'max_features', 'min_samples_leaf')",0.01200679540479763,electricity-normalized.csv,False,209.1548594529886
"('bootstrap', 'max_features', 'min_samples_split')",0.0018412438028150412,electricity-normalized.csv,False,209.1548594529886
bootstrap,0.0013147368211263127,MagicTelescope.csv,False,255.02839678700548
criterion,0.003401942385171948,MagicTelescope.csv,False,255.02839678700548
max_features,0.12143253677808757,MagicTelescope.csv,False,255.02839678700548
min_samples_leaf,0.6304775960520141,MagicTelescope.csv,False,255.02839678700548
min_samples_split,0.003154179598571549,MagicTelescope.csv,False,255.02839678700548
"('max_features', 'min_samples_leaf')",0.06283836103767913,MagicTelescope.csv,False,255.02839678700548
"('bootstrap', 'max_features')",0.04766782355800059,MagicTelescope.csv,False,255.02839678700548
"('min_samples_leaf', 'min_samples_split')",0.014213021222289226,MagicTelescope.csv,False,255.02839678700548
"('max_features', 'min_samples_split')",0.009046197460781896,MagicTelescope.csv,False,255.02839678700548
"('bootstrap', 'min_samples_leaf')",0.007308223586411125,MagicTelescope.csv,False,255.02839678700548
"('criterion', 'max_features')",0.004379788050733152,MagicTelescope.csv,False,255.02839678700548
"('criterion', 'min_samples_leaf')",0.0033176853553714162,MagicTelescope.csv,False,255.02839678700548
"('criterion', 'min_samples_split')",0.0007942070384125129,MagicTelescope.csv,False,255.02839678700548
"('bootstrap', 'min_samples_split')",0.0007672900651716963,MagicTelescope.csv,False,255.02839678700548
"('bootstrap', 'criterion')",0.000367936152247647,MagicTelescope.csv,False,255.02839678700548
