,datasets,RF_mean,RF_max,RF_min,RF_std,GB_mean,GB_max,GB_min,GB_std,DT_mean,DT_max,DT_min,DT_std,SVM_mean,SVM_max,SVM_min,SVM_std,ET_mean,ET_max,ET_min,ET_std,AB_mean,AB_max,AB_min,AB_std
66,dataset_44_spambase.csv,0.9337826551489691,0.9524630997022391,0.915983869041359,0.007394828349851913,0.9442318160367096,0.961510316855162,0.8670780917534789,0.015083234385284932,0.9055991255471829,0.9247887897112379,0.8702194146062109,0.008625849077781599,0.7524012753999993,0.9079715,0.7015534999999999,0.03260328948904984,0.9290338596820004,0.956052685,0.8307399790000001,0.015890718406811326,0.9446849486320001,0.960173475,0.8768329440000001,0.00879512031220627
67,phpdo58hj.csv,0.827033333333333,0.925,0.5,0.0672845572588038,0.8277583338000004,0.9041667,0.6416666999999999,0.03987718718191289,0.769566666666667,0.891666666666667,0.633333333333333,0.04578578635362283,0.6453499993999988,0.8791667,0.48333329999999997,0.13186071951457143,0.8244249999979997,0.904166667,0.5,0.07115493371180075,0.8015916666780005,0.904166667,0.654166667,0.03868059128236517
68,phpCsX3fx.csv,0.8560398989898991,0.926767676767677,0.7040404040404041,0.04390427491887973,0.5584282828282827,0.9111111111111109,0.501767676767677,0.0802063087705716,0.6915131313131307,0.7472222222222221,0.6292929292929289,0.026861090403545528,0.5724631288000003,0.9260101000000001,0.5068182,0.0695041760366472,0.9030161615999999,0.93459596,0.873232323,0.013512378944979052,0.7501944444399997,0.9244949490000001,0.506060606,0.1136300919862173
69,analcatdata_authorship.csv,0.9751648784868916,0.9944237367875959,0.9405304049285,0.010258570573251614,0.9912652194000008,0.9976562,0.9832415999999999,0.0027768699764547733,0.9320130529019894,0.9635528292508471,0.880181510131816,0.015379434600228033,0.7309411054000039,0.9801684000000002,0.5846574000000001,0.15038313854218027,0.9921009352259997,0.9976366040000001,0.9802080240000001,0.002976867906890869,0.9782865697320003,0.9976559620000001,0.885645207,0.016550659666386188
70,php5OMDBD.csv,0.9746924001875352,1.0,0.8152129629456211,0.02528746447946053,0.697663091599999,0.9995166,0.5059734,0.19188574590121008,0.8868090272008078,0.993274816091949,0.57958926006769,0.09855520084277278,0.5672282198000004,0.75761,0.5243505,0.04528401859154008,0.9602430860980001,1.0,0.753857737,0.054302449865023875,0.9465268153679992,0.9995210729999999,0.497756674,0.11154156192183592
71,phpdReP6S.csv,0.5708926747597771,0.651126209977662,0.509164915966387,0.028941716543185957,0.6306403396000004,0.6859609,0.5,0.02465653956277834,0.6124910532567454,0.67145859926249,0.5565630207779311,0.022485590815882594,0.5046424496000004,0.7028835999999999,0.49362040000000007,0.013889792203253403,0.5252434575779997,0.604353925,0.499578946,0.026900677284033794,0.6039326962420002,0.682769231,0.5,0.0335246839294333
72,pc4.csv,0.6784862336601305,0.7727251838235291,0.535756229575163,0.04198707901289313,0.7403028596,0.7797232,0.5,0.02093442254064986,0.6964398437499996,0.770029105392157,0.5903594771241829,0.029395121376527077,0.5346866304000004,0.7265063,0.5016493,0.031378598011671484,0.5866005565860007,0.750002553,0.5,0.06016523491876762,0.7229941431760007,0.784270323,0.5,0.026039674215462834
73,phpysQLwp.csv,0.6863166666666675,0.883333333333333,0.47083333333333294,0.15976087031083683,0.7124749974000008,0.8791667,0.5,0.14413458238934773,0.6663333333333337,0.891666666666667,0.4833333333333329,0.13440420414292745,0.6668999895999995,0.9208333000000001,0.5,0.13649451406205543,0.6721916666580002,0.8833333329999999,0.5,0.15910863229750738,0.8225416651999992,0.8875,0.7,0.03200474610293939
74,phpxijhaP.csv,0.9540070785485375,0.97175158032268,0.8798616843784821,0.016960885901146184,0.9673462407999992,0.975268,0.8063179,0.009630482554060498,0.8346831570344915,0.8567498587931172,0.815271330432398,0.00846000805144768,0.7629945154000001,0.9770244,0.5,0.22469753516459912,0.9706634312080001,0.9766182840000001,0.9635127040000001,0.002677777730962156,0.9672727808059998,0.976216889,0.740124714,0.013640173670745047
75,synthetic_control.csv,0.9993220000000018,1.0,0.996,0.000955060354407572,0.9985120000000023,1.0,0.988,0.001565489544848542,0.9756440000000011,0.9990000000000001,0.904,0.01888827142951919,0.6510919999999999,1.0,0.517,0.10077622353740447,0.9995760000000011,1.0,0.99,0.001232583678721284,0.969887999999999,1.0,0.599,0.08639812920115199
76,phpYLeydd.csv,0.770623894562115,0.8123026055791421,0.735135274899143,0.015801156991479038,0.7759279062000004,0.8237624,0.6666411999999999,0.03208822196719496,0.6950797259264343,0.7071595181353879,0.6714545248696869,0.005912014199957382,0.6358379662000002,0.7305185000000001,0.5522630000000001,0.05669461611823072,0.7383320479519997,0.8169857759999999,0.662213691,0.03023244600458649,0.7326073480339996,0.815401732,0.619476788,0.04262020610532807
77,phpTXWrKb.csv,0.794373250345316,0.82259345446915,0.748665858381515,0.009728586373162883,0.7707182414000003,0.8076687,0.6088846,0.01575426621179451,0.7769001512669755,0.809684817175779,0.729678555130446,0.011574776653399028,0.7655255887999982,0.7864044,0.7277515999999999,0.011787748588488203,0.7928089984839979,0.81791127,0.7736091970000001,0.010555209301604397,0.7723804433999995,0.8059455,0.6473846999999999,0.01628415179339832
78,phpPbCMyg.csv,0.7628038010296351,0.7826799495274159,0.73764173520755,0.00983959946713829,0.7441470664000001,0.7803206,0.48951999999999996,0.0479859132497329,0.7198430176585752,0.732447331603026,0.706646970713701,0.004396547551170144,0.6394024937999992,0.7541104000000001,0.5362045999999999,0.09025845382761108,0.7480556519680002,0.782485361,0.697852303,0.01697660784611555,0.7360645799919999,0.78102288,0.629292509,0.03727273256401634
79,vowel.csv,0.9267300000000006,0.9888888888888892,0.544444444444445,0.05736309413630745,0.9453855621999999,0.9888889000000001,0.5777778,0.05764456027599256,0.8932266666666665,0.975555555555556,0.7088888888888891,0.04821407549287604,0.6859155565999994,1.0,0.5577778,0.12342482340427019,0.810109999998001,1.0,0.5,0.15712574212357944,0.9705188866000021,0.9994443999999999,0.9194443999999999,0.016187852492007892
80,phptbYBGx.csv,0.5624327868852451,0.7010245901639339,0.49834699453551895,0.041191372278297674,0.6266683599999999,0.702623,0.5138934000000001,0.029738712517771673,0.6029531420765027,0.7129371584699449,0.510109289617486,0.033228047702328845,0.5267671887999997,0.6505191,0.4772951,0.031947584845584916,0.5167706830680003,0.6767486340000001,0.49918032799999995,0.02750602375594535,0.6476428139999997,0.7259426,0.516694,0.030851161035423468
81,phpVeNa5j.csv,0.9962279781338123,0.998533664365854,0.987290731502538,0.0015683174961455342,0.9974524793936156,0.9992682921384929,0.9227486782714871,0.0064452183891102926,0.9858731298026701,0.997924501410114,0.925437204489121,0.012447992766141223,0.7073534180000006,0.9486828000000002,0.5575554,0.135186587486749,0.9712599060400001,0.991444847,0.9109163720000001,0.014241719673243336,0.9871259278320005,0.999267619,0.7568274190000001,0.03084092674060788
82,phpZrCzJR.csv,0.8101772258452706,0.8444387177221251,0.7598214285714291,0.010358502798226855,0.70360102147502,0.8524762070717421,0.381374742438935,0.10015042635285891,0.8102780093485747,0.868642697033507,0.725889695973278,0.02294399984584336,0.5018823558,0.8487062,0.4914424,0.03254619747700198,0.7550657383199997,0.809622423,0.653571429,0.03439531143328506,0.8232232212340004,0.863285752,0.780158138,0.012589336485798547
83,phpoOxxNn.csv,0.85369319070098,0.9188987868636109,0.707934876402213,0.03694350701014652,0.5572152682604947,0.90676996091569,0.500508857418405,0.08404209477378177,0.7032239505608848,0.765544896198162,0.6210154306887979,0.03063654941479446,0.567018749200001,0.9332991,0.5065771,0.06646088599153172,0.8838057459220003,0.928746003,0.849415004,0.016354677193829725,0.7585214024620005,0.915612152,0.510611136,0.11786725065640424
84,phpNevWWL.csv,0.8167188540750683,0.825681368373252,0.7792537208271759,0.005912743580870541,0.7796598742000006,0.82344,0.5151973,0.05189209917769151,0.7913873734717681,0.813448798731239,0.7502351072627941,0.011061212721658508,0.7333816675999991,0.7865903000000001,0.6980458,0.021357033760733356,0.8135099370039998,0.822544632,0.757816736,0.009386383748919022,0.7660823172399998,0.817198234,0.550176372,0.049859789906817324
85,phpVDlhKL.csv,0.6990416666666669,0.9125,0.5,0.15876064648348737,0.7226999982000006,0.9125,0.5,0.14231276953292532,0.674391666666667,0.895833333333333,0.5,0.12780208552905384,0.6591666557999998,0.8791667,0.5,0.12889717653840704,0.684533333330001,0.9125,0.46666666700000003,0.15770060086133622,0.8173750000000012,0.925,0.6916667,0.04464261786048617
86,tumors_C.csv,0.5489416666666669,0.75,0.3958333333333329,0.06491754518285006,0.5196166666000002,0.7666666999999999,0.375,0.05745757144657423,0.5463083333333332,0.729166666666667,0.316666666666667,0.0652563815448829,0.5349333342000001,0.7125,0.4375,0.047890346673444405,0.511166666672,0.6125,0.4125,0.03029465447455336,0.5743583333420001,0.708333333,0.420833333,0.05447861909082096
87,phptd5jYj.csv,0.9169035057263681,0.967884125945048,0.837789987515966,0.024568502423047024,0.9210328557999997,0.971001,0.49813900000000005,0.09368210809409544,0.8325739075790473,0.8690549706787459,0.771359683209989,0.016743766107681107,0.5709382723999998,0.9763562,0.5005962,0.07072183641635789,0.9167744686840008,0.969010376,0.844201875,0.023664753026307654,0.9402850183039995,0.975616796,0.6537001029999999,0.0483885642274736
88,phpTJRsqa.csv,0.7850934628894022,0.826360565172476,0.751444314538655,0.017690978205896442,0.7273214377999998,0.8255244,0.48438909999999996,0.09717911679719311,0.7324481259188825,0.77240512158636,0.7107243538599209,0.010431892244649079,0.7205478364000001,0.8161273,0.6246088000000001,0.0811635302295068,0.7514102891139991,0.829578975,0.678440788,0.03769195535575849,0.7408474733759989,0.828639195,0.525039287,0.07143604090240775
89,phpSZJq5T.csv,0.9532675925925922,0.979166666666667,0.9138888888888891,0.012231044875593147,0.9522787060000004,0.9865741,0.6384259,0.04947696793488485,0.9100509259259255,0.945833333333333,0.8532407407407409,0.013580202193736027,0.6803657418,0.8777778,0.5055556,0.1096650752495096,0.9496111111140002,0.983796296,0.852314815,0.026240238395727984,0.9493287037100003,0.9884259259999999,0.605555556,0.055016581947876196
90,phpWfYmlu.csv,0.9350146949845536,0.9555575223377242,0.9014711545013709,0.009955503989987357,0.9652705745169557,0.9762618207026851,0.911590823030825,0.0066519469898338734,0.8839115882762043,0.9015314207940059,0.8692550625682058,0.005693780633720705,0.6176063926,0.9769326999999999,0.31806609999999996,0.13312365657171785,0.9629909782219996,0.9754081859999999,0.9486021509999999,0.005664641124322371,0.9540879455620003,0.9742435979999999,0.773801416,0.017538230871515386
91,kc2.csv,0.6964912174004861,0.74198236722627,0.653914053426249,0.012804440393682504,0.7005864240000002,0.7399683000000001,0.6571872,0.014136101726949107,0.6869041009397112,0.748654841093865,0.633820610284025,0.01973544979497256,0.5912634283602579,0.695348959983106,0.5172278534473661,0.048956364628238644,0.6431841009520006,0.715719565,0.5,0.06636617866197198,0.6898406916139993,0.7337350859999999,0.635920177,0.014922147474727959
92,php4fATLZ.csv,0.7034640842490846,0.9975,0.5,0.14530967116702637,0.9338824971999992,1.0,0.45564099999999996,0.15446159509441815,0.6574545879120878,0.9526144688644691,0.476089743589744,0.10328419641622015,0.6633054768000004,0.9913049,0.3427427,0.1596109623204393,0.6116080127840002,0.9864560440000001,0.493589744,0.12663225342072879,0.9296539652140002,1.0,0.422660256,0.16923397777240995
93,profb.csv,0.5566884980237149,0.6122342995169079,0.4966666666666671,0.01950805940867831,0.6107229293999997,0.6800549,0.5,0.02696959770279521,0.5519211528326746,0.618056653491436,0.491482213438735,0.019792808374910813,0.5271574864000004,0.6761375,0.47122749999999997,0.0320891894511319,0.5339015107520004,0.619695872,0.495481994,0.030606184492886174,0.604870186648,0.6891414140000001,0.5,0.027901067404370185
94,dataset_53_heart-statlog.csv,0.8244414283973795,0.863692955436376,0.7460995050700929,0.016737619684239115,0.7921499996,0.8508333,0.7433333000000001,0.017714940334474395,0.7655216666666668,0.8475,0.685,0.02911442171641985,0.6386899999999998,0.836666666666667,0.5,0.1222672014409735,0.8238983333219959,0.850833333,0.7575,0.01154382061110661,0.7627766666540007,0.8475,0.6941666670000001,0.02695436218350492
95,phpGUrE90.csv,0.825726422161129,0.8556664887145742,0.795477569890081,0.011209953087646286,0.8428041373360934,0.8623999309868879,0.7374465148378191,0.008808014696555027,0.786364689440994,0.821506211180124,0.731316425120773,0.012271746030541842,0.6122865917999999,0.8177743000000001,0.5278864999999999,0.06256649157888504,0.8226300724639996,0.857803658,0.710981712,0.02092416443298462,0.8381225293360003,0.8631935820000001,0.693933747,0.013742028498831297
96,phpvtdNPU.csv,0.897453756313131,0.9439393939393941,0.7888731060606059,0.022363606892221492,0.9139407494,0.9556976,0.8536301,0.017312367571014876,0.828058933080809,0.9005050505050501,0.727840909090909,0.029978668693561014,0.7111447002000005,0.8967171999999999,0.5513889,0.14824962838023778,0.9221440340640008,0.9504419190000001,0.847238005,0.013447820942629076,0.8562274936779998,0.946622475,0.622790404,0.050700726693896074
97,phpZZfh5g.csv,0.6688886363636367,0.7559848484848491,0.535454545454545,0.032527796352129316,0.6870734862000002,0.7726515,0.5902273,0.030675127916012956,0.6385401515151515,0.772651515151515,0.487272727272727,0.0360159095967641,0.6410310689999984,0.6714394,0.5425,0.030017483706996806,0.6832515151640007,0.769621212,0.6125,0.02393546043707238,0.6584740909059996,0.7871212120000001,0.5458333329999999,0.046318763220187964
98,phpSOw1Kl.csv,0.9138204268292673,0.9520579268292679,0.851028963414634,0.023333054355276515,0.933526981,0.9564946,0.7570179,0.019080853976641998,0.857626824452993,0.933907893253739,0.684894693497236,0.05450836948781397,0.7656215698000007,0.9351186,0.6666850999999999,0.06854215338093733,0.8919484702559997,0.958125896,0.828319237,0.03120445412233575,0.9130581479999994,0.9599619,0.6836185,0.05410436162774969
99,phpvz1IQW.csv,0.9336500000000006,0.9607142857142859,0.8964285714285709,0.011275680272368476,0.9484857135999989,0.9714286,0.9214286,0.00797813413491428,0.9069714285714273,0.9535714285714291,0.8214285714285721,0.022213903918480753,0.8558928567999993,0.9714286,0.7071429,0.0807849573252886,0.9300499999779985,0.957142857,0.9071428570000001,0.00948731528940149,0.9299071457999996,0.9642857,0.7464286,0.03689192980006914
100,phpy0HwUD.csv,0.5663500000000004,0.603125,0.528125,0.014437657511134462,0.5836864592,0.6258275,0.5454785,0.016074696851042666,0.559396051269478,0.609215634194181,0.516877451781628,0.016847194619443825,0.5490129335999998,0.6003184,0.49435029999999996,0.017243761040375914,0.5822624284960002,0.621009385,0.548079097,0.012958085141100625,0.5738034197999999,0.6238126,0.5065858,0.019683055475958177
101,solar-flare_1.csv,0.8366822076612951,0.861454133064516,0.792023689516129,0.010315898842015428,0.8398967430000012,0.8682151,0.7990334,0.010134692790264395,0.7921390487102932,0.85876176539986,0.575611431497465,0.05321310568381419,0.7116378628000002,0.826578,0.5926811,0.06482016233273953,0.8217677293240002,0.854844547,0.68660726,0.02463192401157866,0.8195043173999998,0.8568683000000001,0.7795776999999999,0.014011343042929555
102,shuttle.csv,0.9996521522988506,0.999959770114943,0.998622126436782,0.0002101139101877535,0.9075967998463934,0.999959780513844,0.432290339005468,0.150794262450319,0.999002471300266,0.999879308596731,0.9938445895987441,0.0009507990322327181,0.9236432832000016,0.9994871,0.8289726000000001,0.07699068829542527,0.9514761155799973,0.9999295990000001,0.87514658,0.05479945428050214,0.9974946251020004,0.999979889,0.890680017,0.01160842406462245
103,openml_phpZNNasq.csv,0.8942665931753432,0.9835606060606059,0.741565656565657,0.05594756524491826,0.9555075278000008,0.9893939,0.6120833000000001,0.05242466199523689,0.8809089079901574,0.9668265993265991,0.6993181818181821,0.04936945644406296,0.7544745018,0.9777273000000001,0.6536531999999999,0.10104846523010431,0.9007709728660005,0.9837283090000001,0.77020202,0.04846379903198755,0.9547179228200009,0.984532828,0.438939394,0.030581092778470226
104,analcatdata_cyyoung9302.csv,0.6571446428571426,0.8017857142857142,0.49285714285714294,0.09766328893592506,0.7408607171999997,0.8794643,0.60625,0.04396028543164395,0.7045857142857141,0.844642857142857,0.503571428571429,0.060509391601002264,0.5880196428571437,0.7625,0.5,0.07254400366936352,0.569550000064,0.7607142859999999,0.492857143,0.09273811817671672,0.7303285713100005,0.8464285709999999,0.597321429,0.041080519632306946
105,dataset_37_diabetes.csv,0.7157561139601133,0.744236467236467,0.667678062678063,0.01303415938132644,0.7026353054000009,0.7405271,0.6174729,0.013433693598959759,0.68085547008547,0.7373846153846151,0.5766381766381771,0.02662441977603424,0.578034643874644,0.6867948717948721,0.496703703703704,0.06124888869038355,0.6544829857580001,0.7409116809999999,0.499,0.07983438038276726,0.7012480740739995,0.738390313,0.6387948720000001,0.0153403130274597
106,analcatdata_reviewer.csv,0.601834434429369,0.6302665089178249,0.533421804902068,0.019386282658714834,0.5545975148000004,0.6260094,0.5113805,0.024365062304464183,0.5826914146788486,0.627929751613962,0.526807705985338,0.01813616506475639,0.5712004230495683,0.6129324871430141,0.5021822683006889,0.02195405409827659,0.6010576667340002,0.630367723,0.534326239,0.019450902116672882,0.5769451915040001,0.624806393,0.5076836220000001,0.024552803934273944
107,pc1.csv,0.5659643603968847,0.665341272804865,0.4985436893203879,0.049394017473237524,0.6334611001999995,0.6899979,0.5013843,0.033966024845534626,0.5964485703616775,0.692314360396885,0.503351381628081,0.03983606206281215,0.5460678642000004,0.64066,0.47089709999999996,0.05645437579415427,0.518087563992,0.643217886,0.499029126,0.03329814167247043,0.6402447735119997,0.697618159,0.512421983,0.026381035534587597
108,phpSRnbqC.csv,0.4971223076923075,0.538589743589744,0.393076923076923,0.014545335127864455,0.47539102580000014,0.5426923,0.37910259999999996,0.023165356722832205,0.48852076923076887,0.613589743589744,0.40846153846153793,0.03019147610207915,0.5064176886000006,0.5669231,0.40448720000000005,0.03515871642178858,0.501011538448,0.532820513,0.473076923,0.0050128361412830735,0.4910589750000001,0.5560255999999999,0.39512820000000004,0.02812979131201562
109,dataset_59_ionosphere.csv,0.9049369007803786,0.9311708219316921,0.8498644471470559,0.01282459014214185,0.9169201734000005,0.9383615,0.8157748,0.00965536947179684,0.8635089667578794,0.9137047734873821,0.8032127292996859,0.018575422525645424,0.56392476183237,0.938897334549509,0.49060631397587895,0.07515506840303583,0.8840943169219997,0.926601297,0.719702037,0.029461266999421514,0.8973525065999993,0.9397423,0.7781291,0.02172702463111548
110,dataset_7_audiology.csv,0.8372963421540834,0.919873192174456,0.726043978904391,0.033301652641966856,0.6890521603999997,0.9220136,0.4880858,0.1310692886861726,0.8208259489741464,0.8923608712449621,0.6769206974499979,0.03008370558539645,0.7170285611205234,0.885996852217527,0.6532017283283821,0.043543928226672815,0.8391691893219998,0.9224433409999999,0.722910171,0.029505147337278402,0.8689551291999996,0.9324028,0.5948124,0.07339585321674444
111,phpflaNJC.csv,0.8167578205227016,0.8928213672182008,0.688976836710909,0.03933689230833741,0.6388087294,0.8817666999999999,0.500973,0.12238583889717167,0.7284531620456421,0.821291613599735,0.610280504487063,0.052876544563900424,0.5936107891999998,0.8722785,0.5335609,0.07257466004160702,0.820230638532,0.897456757,0.625756784,0.04329121669790329,0.8311031213999996,0.9051869,0.5268354000000001,0.08792347131831273
112,phpajta2z.csv,0.5479354545454551,0.827272727272727,0.465909090909091,0.07747387395287363,0.5796309087999997,0.7959090999999999,0.44863640000000005,0.0654666254733119,0.5961127272727272,0.831363636363636,0.470909090909091,0.09095842541846653,0.5443890921999998,0.6977273,0.495,0.05240865631144736,0.534246363566,0.7863636359999999,0.486363636,0.07281185444138394,0.6150263665999998,0.7390909000000001,0.4918182,0.048188134201670244
113,mfeat-morphological.csv,0.9851161111111135,0.9925,0.9497222222222221,0.007983312275183774,0.9794966502000035,0.9938889000000001,0.6322222,0.041594261116899976,0.973634999999999,0.9922222222222221,0.890833333333333,0.014575827250472852,0.7299633333333326,0.994444444444444,0.4425,0.26617160545326396,0.8824600000000041,0.9925,0.5,0.19717861753858812,0.9893505430000051,0.9925,0.9447222,0.003980410752745515
114,phpBG0Qsi.csv,0.5965368831168832,0.7017532467532471,0.5,0.0331671855009884,0.6331012116000003,0.7064501999999999,0.5,0.02741813508265226,0.6175178787878789,0.7140692640692641,0.530627705627706,0.03123941608205584,0.5140225101999998,0.6755194999999999,0.4745022,0.02978722257320621,0.5240298701279997,0.638181818,0.49761904799999995,0.031974573409666,0.6290673585999998,0.7236364000000001,0.5440043000000001,0.03450242476654485
115,analcatdata_dmft.csv,0.5256352135204084,0.546113782370971,0.506779495932219,0.00690100935953381,0.5181189854000001,0.5456776999999999,0.49646660000000004,0.009203107472367286,0.5200264853916531,0.540089674749109,0.49824385660407,0.0071975955785951165,0.5121538291353148,0.5294828968606861,0.48596416433219297,0.007855233514542986,0.5273873268500001,0.541864186,0.5078514279999999,0.006342178321087276,0.5167214458000007,0.5431842,0.4948477,0.009132489673660813
116,dataset_113_primary-tumor.csv,0.6983209421503844,0.7292699809141641,0.662138628413548,0.012132527450117779,0.6049684102000003,0.7394212,0.485545,0.07790492760378237,0.6759716649090125,0.704688637831677,0.635291094184691,0.012107726388233243,0.6404398245690425,0.7038183498471221,0.5899533207337221,0.025109480356907285,0.6985197542239998,0.733095552,0.659546704,0.011783065701633783,0.6713256088000001,0.7183313,0.5751930000000001,0.024016185450881758
117,php50jXam.csv,0.9867250781573903,0.9947881066302121,0.9693436740136478,0.004311213303106665,0.9947544752000012,1.0,0.8891280999999999,0.008743139653927597,0.9592892403325751,0.9914666976681641,0.900861131965532,0.017587924030454574,0.8600344276000005,1.0,0.6633289000000001,0.1428524550136783,0.9808554752240014,1.0,0.9017858540000001,0.01949800480614814,0.9913232216000003,1.0,0.8713021000000001,0.009023430959972609
118,php4ylQmK.csv,0.795750952380952,0.912857142857143,0.67,0.04185251606409904,0.8760166609999998,0.9333333,0.7164286,0.025476727429792907,0.778404761904762,0.882857142857143,0.651071428571429,0.043424282093388264,0.5798050004000006,0.9330951999999999,0.5067857,0.06018705273309925,0.7282038095179995,0.903333333,0.5,0.08186764822237715,0.8476897601999999,0.9364286,0.7519048,0.03568801838357083
119,dataset_40_sonar.csv,0.783661212121212,0.88290404040404,0.6715404040404039,0.033042143428884334,0.8455743923999998,0.9082575999999999,0.734596,0.025646415880489278,0.7156943434343428,0.8109090909090909,0.631641414141414,0.03158624989656584,0.5372741919191922,0.839848484848485,0.4672474747474749,0.043230818871693485,0.8122688888880002,0.89530303,0.732979798,0.03005123489859984,0.7752100999999999,0.8999495000000001,0.5685101,0.06688793517852508
120,fri_c2_1000_5.csv,0.9057256681335706,0.9289339968000999,0.8718229248335729,0.01203968875737882,0.9205933448000002,0.9423935,0.7994571,0.01131444953823824,0.8533960345743974,0.903256122337461,0.766546127367427,0.031754021438412904,0.7219142555073379,0.9306971831511751,0.522156236445056,0.1626408357670806,0.8825713082299992,0.941130935,0.7705397740000001,0.03879280394040532,0.9193578979999995,0.9450434000000001,0.7796399,0.013846235221317157
121,phpgNaXZe.csv,0.6353735215053763,0.6726747311827961,0.5771438172043011,0.01642776018714314,0.6071016922000003,0.6847043,0.5354167,0.020937083294966366,0.6102957392473118,0.6865389784946241,0.529549731182796,0.02596555339437604,0.5418302421999999,0.6571035,0.4933333,0.0430856942262077,0.6143884274439998,0.6663575270000001,0.5,0.04948308590566998,0.5942556324000001,0.6781384,0.5452352,0.021486872187633215
122,dataset_185_yeast.csv,0.77886408494254,0.794986214540826,0.722923850549975,0.011764694335448966,0.6817100251999993,0.7869951,0.47826260000000004,0.10985652788380205,0.7363955411339718,0.767197543643678,0.6432716477149161,0.024941527364262493,0.6584375901583717,0.739305566433708,0.595058172897936,0.04779024170441413,0.741978098498,0.7960621520000001,0.627644369,0.05556669003455364,0.7403346537999995,0.7859439,0.6060383,0.038120762994800834
123,dataset_61_iris.csv,0.9600799999999942,0.975,0.93,0.0069707088278830225,0.957319999999994,0.975,0.935,0.0063164384576736895,0.9325999999999979,0.98,0.82,0.031155759703872583,0.8445999999999992,0.98,0.675,0.10942342973032759,0.9589799999999967,0.975,0.905,0.011265585952524042,0.9578799999999938,0.975,0.83,0.012442476861980606
124,dataset_41_glass.csv,0.8218948604317119,0.891417486403756,0.7490522749561651,0.028488317060366957,0.8604301079999997,0.8986858,0.6930386,0.02318508464151564,0.779661549050491,0.8389538767868291,0.683952806918482,0.02940534419726505,0.6944621572310218,0.836105708936373,0.5824422122499929,0.06546461966736715,0.7801034389699989,0.875309103,0.613117121,0.05316913333117624,0.8284430977999991,0.8934554,0.6289764,0.051836616113627255
125,fri_c3_500_10.csv,0.8668626989355256,0.910848913566305,0.7424001924001921,0.032831033137355074,0.8872373305999992,0.9165333000000001,0.7328515,0.02182146488043412,0.7878063329987246,0.8738740928958321,0.60907757701236,0.06095187272762914,0.5208928383210993,0.8068678503461109,0.411744254135558,0.059410576326587534,0.8260754281779998,0.923390217,0.557337871,0.0825719880973775,0.8738853509999994,0.9170556000000001,0.6740630999999999,0.024290037693549336
126,phpXeun7q.csv,0.5358472653061226,0.6886938775510201,0.49285714285714294,0.044703679675600176,0.5617775765999994,0.6462143,0.4943469,0.02667905381229686,0.5989595918367353,0.698530612244898,0.503734693877551,0.040377679492711004,0.5168252086,0.6710102,0.486551,0.025469156592950227,0.5007417959520003,0.580959184,0.496938776,0.005471541756820572,0.5549559656000003,0.6866531,0.49375509999999995,0.03597342380429617
127,audiology.csv,0.9335938480392135,0.9659926470588241,0.6502083333333329,0.026303764451689606,0.9411337282000007,0.9674510000000001,0.8705025,0.013379713285366843,0.9125776225490194,0.9703921568627449,0.7302941176470591,0.036606730335560785,0.7144963235294105,0.8964950980392159,0.6296200980392161,0.03560114564695418,0.9376560294079986,0.9661764709999999,0.8282352940000001,0.015202039663766726,0.9397167887999992,0.9691175999999999,0.8557966,0.0146555573184818
128,dataset_39_ecoli.csv,0.898925955231225,0.934015394036403,0.850805994216132,0.019316976821876306,0.8507084414000005,0.9276226999999999,0.4982555,0.10871428078057595,0.8582671832152922,0.911891772349213,0.7167693589284809,0.040344852447403996,0.8023275385421287,0.915594580323255,0.7246249723899492,0.042796071064312276,0.8340447990040001,0.935952765,0.67211173,0.07845971604734453,0.8986772507999992,0.932744,0.735226,0.03011377706587011
129,phpd8EoD9.csv,0.9096699999999995,0.991666666666667,0.818333333333333,0.038753051738227066,0.8252133347999991,0.9805556000000001,0.48666670000000006,0.17702424705682254,0.792541111111111,0.8966666666666671,0.6294444444444439,0.052542557683237,0.7314477768000015,0.9972222,0.5122222,0.19191571185034872,0.931311111076,0.993888889,0.8311111109999999,0.036219748226342954,0.9077211090000011,0.9927778,0.5316666999999999,0.11596144077968946
130,php7KLval.csv,0.6174617685377689,0.682476091476091,0.499324324324324,0.05827715640940413,0.6228330239999994,0.6842911,0.49855370000000004,0.03490915529206623,0.6146762176022175,0.685531531531532,0.512907830907831,0.03582217334889852,0.5117277916,0.6075232,0.4809813,0.01436397531365296,0.6197409688480006,0.682943867,0.499324324,0.057779424812256126,0.6014408830000004,0.6683098000000001,0.5203902,0.03153567994876077
131,php0iVrYT.csv,0.6179360337117303,0.6537151702786379,0.531209150326797,0.021925714307984144,0.5957803948,0.6378139,0.5,0.017375822802455646,0.6069972824217401,0.6589267285861711,0.541640866873065,0.018901593364670947,0.5519466771999998,0.6453646,0.5141727,0.020952803883102798,0.52210060199,0.641176471,0.497368421,0.041377575360797156,0.5918447030000005,0.6433694999999999,0.5,0.01887860437320118
132,fri_c2_1000_10.csv,0.881981937602628,0.9226190476190479,0.7777093596059109,0.030488989299781017,0.9069317736000031,0.9320197,0.7720033000000001,0.01978853003102455,0.8286694581280794,0.9001642036124801,0.667775041050903,0.053617973864080376,0.5501294745484394,0.850821018062397,0.49913793103448295,0.061623755771535615,0.8490411329780002,0.926600985,0.588054187,0.06071610344405544,0.8966916260000017,0.9343186,0.7566913000000001,0.020283239983504134
